N,NPfix,envs,germs,hards,pA,pGermBH,pGermWT,bankLength,wA,wB,site
4.0,0.27808,ed,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
10.0,0.004,ed,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.0,0.224,0.75,5,1.848,0.152,EC
2.0,0.42786,ed,gs,hs,0.0,0.224,0.75,5,1.848,0.152,EC
4.0,0.21992,ed,gs,hs,0.0,0.224,0.75,5,1.848,0.152,EC
10.0,0.0040999999999999,ed,gs,hs,0.0,0.224,0.75,5,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.0,0.224,0.75,5,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.0,0.224,0.75,5,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.0,0.224,0.75,5,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.0,0.224,0.75,5,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.0,0.224,0.75,5,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.0,0.224,0.75,5,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
2.0,0.55096,es,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
4.0,0.25972,es,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
10.0,0.0033,es,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.5,0.224,0.224,7,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.75,0.224,0.224,7,1.848,0.152,EC
2.0,0.82826,es,gs,hs,0.75,0.224,0.224,7,1.848,0.152,EC
4.0,0.48268,es,gs,hs,0.75,0.224,0.224,7,1.848,0.152,EC
10.0,0.0126,es,gs,hs,0.75,0.224,0.224,7,1.848,0.152,EC
21.0,0.02247,es,gs,hs,0.75,0.224,0.224,7,1.848,0.152,EC
46.0,0.0989,es,gs,hs,0.75,0.224,0.224,7,1.848,0.152,EC
100.0,0.21,es,gs,hs,0.75,0.224,0.224,7,1.848,0.152,EC
215.0,0.2838,es,gs,hs,0.75,0.224,0.224,7,1.848,0.152,EC
464.0,0.43152,es,gs,hs,0.75,0.224,0.224,7,1.848,0.152,EC
1000.0,0.51,es,gs,hs,0.75,0.224,0.224,7,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.0,0.224,0.224,3,1.848,0.152,EC
2.0,0.33018,ed,gs,hs,0.0,0.224,0.224,3,1.848,0.152,EC
4.0,0.16304,ed,gs,hs,0.0,0.224,0.224,3,1.848,0.152,EC
10.0,0.0022,ed,gs,hs,0.0,0.224,0.224,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.0,0.224,0.224,3,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.0,0.224,0.224,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.0,0.224,0.224,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.0,0.224,0.224,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.0,0.224,0.224,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.0,0.224,0.224,3,1.848,0.152,EC
1.0,1.0,es,gs,hs,1.0,0.224,1.0,5,1.848,0.152,EC
2.0,0.60756,es,gs,hs,1.0,0.224,1.0,5,1.848,0.152,EC
4.0,0.1692,es,gs,hs,1.0,0.224,1.0,5,1.848,0.152,EC
10.0,0.0168,es,gs,hs,1.0,0.224,1.0,5,1.848,0.152,EC
21.0,0.00021,es,gs,hs,1.0,0.224,1.0,5,1.848,0.152,EC
46.0,0.0,es,gs,hs,1.0,0.224,1.0,5,1.848,0.152,EC
100.0,0.0,es,gs,hs,1.0,0.224,1.0,5,1.848,0.152,EC
215.0,0.0,es,gs,hs,1.0,0.224,1.0,5,1.848,0.152,EC
464.0,0.0,es,gs,hs,1.0,0.224,1.0,5,1.848,0.152,EC
1000.0,0.0,es,gs,hs,1.0,0.224,1.0,5,1.848,0.152,EC
1.0,1.0,es,gs,hs,1.0,0.224,0.5,3,1.848,0.152,EC
2.0,0.6392,es,gs,hs,1.0,0.224,0.5,3,1.848,0.152,EC
4.0,0.19976,es,gs,hs,1.0,0.224,0.5,3,1.848,0.152,EC
10.0,0.0003,es,gs,hs,1.0,0.224,0.5,3,1.848,0.152,EC
21.0,0.0,es,gs,hs,1.0,0.224,0.5,3,1.848,0.152,EC
46.0,0.0,es,gs,hs,1.0,0.224,0.5,3,1.848,0.152,EC
100.0,0.0,es,gs,hs,1.0,0.224,0.5,3,1.848,0.152,EC
215.0,0.0,es,gs,hs,1.0,0.224,0.5,3,1.848,0.152,EC
464.0,0.0,es,gs,hs,1.0,0.224,0.5,3,1.848,0.152,EC
1000.0,0.0,es,gs,hs,1.0,0.224,0.5,3,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.25,0.224,1.0,7,1.848,0.152,EC
2.0,0.24988,es,gs,hs,0.25,0.224,1.0,7,1.848,0.152,EC
4.0,0.10104,es,gs,hs,0.25,0.224,1.0,7,1.848,0.152,EC
10.0,0.0008,es,gs,hs,0.25,0.224,1.0,7,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.25,0.224,1.0,7,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.25,0.224,1.0,7,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.25,0.224,1.0,7,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.25,0.224,1.0,7,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.25,0.224,1.0,7,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.25,0.224,1.0,7,1.848,0.152,EC
1.0,1.0,es,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
2.0,0.99852,es,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
4.0,0.65408,es,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
10.0,0.6962,es,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
21.0,0.8532299999999999,es,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
46.0,0.97566,es,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
100.0,0.975,es,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
215.0,0.96105,es,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
464.0,1.03472,es,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
1000.0,1.05,es,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.0,0.224,0.5,3,1.848,0.152,EC
2.0,0.3234,ed,gs,hs,0.0,0.224,0.5,3,1.848,0.152,EC
4.0,0.14548,ed,gs,hs,0.0,0.224,0.5,3,1.848,0.152,EC
10.0,0.0021,ed,gs,hs,0.0,0.224,0.5,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.0,0.224,0.5,3,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.0,0.224,0.5,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.0,0.224,0.5,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.0,0.224,0.5,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.0,0.224,0.5,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.0,0.224,0.5,3,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.0,0.224,1.0,5,1.848,0.152,EC
2.0,0.44494,ed,gs,hs,0.0,0.224,1.0,5,1.848,0.152,EC
4.0,0.244,ed,gs,hs,0.0,0.224,1.0,5,1.848,0.152,EC
10.0,0.0044,ed,gs,hs,0.0,0.224,1.0,5,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.0,0.224,1.0,5,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.0,0.224,1.0,5,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.0,0.224,1.0,5,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.0,0.224,1.0,5,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.0,0.224,1.0,5,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.0,0.224,1.0,5,1.848,0.152,EC
1.0,1.0,ed,gs,hs,1.0,0.224,0.75,3,1.848,0.152,EC
2.0,0.33598,ed,gs,hs,1.0,0.224,0.75,3,1.848,0.152,EC
4.0,0.12648,ed,gs,hs,1.0,0.224,0.75,3,1.848,0.152,EC
10.0,0.0018,ed,gs,hs,1.0,0.224,0.75,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,1.0,0.224,0.75,3,1.848,0.152,EC
46.0,0.0,ed,gs,hs,1.0,0.224,0.75,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,1.0,0.224,0.75,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,1.0,0.224,0.75,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,1.0,0.224,0.75,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,1.0,0.224,0.75,3,1.848,0.152,EC
1.0,1.0,ed,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
2.0,0.52656,ed,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
4.0,0.25132,ed,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
10.0,0.0040999999999999,ed,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
21.0,0.0,ed,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
46.0,0.0,ed,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
100.0,0.0,ed,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
215.0,0.0,ed,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
464.0,0.0,ed,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,1.0,0.224,0.224,5,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.0,0.224,0.75,7,1.848,0.152,EC
2.0,0.01962,es,gs,hs,0.0,0.224,0.75,7,1.848,0.152,EC
4.0,8e-05,es,gs,hs,0.0,0.224,0.75,7,1.848,0.152,EC
10.0,0.0,es,gs,hs,0.0,0.224,0.75,7,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.0,0.224,0.75,7,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.0,0.224,0.75,7,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.0,0.224,0.75,7,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.0,0.224,0.75,7,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.0,0.224,0.75,7,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.0,0.224,0.75,7,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
2.0,0.35802,ed,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
4.0,0.16884,ed,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
10.0,0.0029999999999999,ed,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.5,0.224,1.0,7,1.848,0.152,EC
2.0,0.51508,ed,gs,hs,0.5,0.224,1.0,7,1.848,0.152,EC
4.0,0.28172,ed,gs,hs,0.5,0.224,1.0,7,1.848,0.152,EC
10.0,0.0071,ed,gs,hs,0.5,0.224,1.0,7,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.5,0.224,1.0,7,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.5,0.224,1.0,7,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.5,0.224,1.0,7,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.5,0.224,1.0,7,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.5,0.224,1.0,7,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.5,0.224,1.0,7,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
2.0,0.5904,es,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
4.0,0.24512,es,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
10.0,0.0048,es,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.5,0.224,1.0,3,1.848,0.152,EC
2.0,0.29544,es,gs,hs,0.5,0.224,1.0,3,1.848,0.152,EC
4.0,0.11036,es,gs,hs,0.5,0.224,1.0,3,1.848,0.152,EC
10.0,0.0013999999999999,es,gs,hs,0.5,0.224,1.0,3,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.5,0.224,1.0,3,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.5,0.224,1.0,3,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.5,0.224,1.0,3,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.5,0.224,1.0,3,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.5,0.224,1.0,3,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.5,0.224,1.0,3,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.5,0.224,0.5,5,1.848,0.152,EC
2.0,0.43816,es,gs,hs,0.5,0.224,0.5,5,1.848,0.152,EC
4.0,0.1724,es,gs,hs,0.5,0.224,0.5,5,1.848,0.152,EC
10.0,0.0022,es,gs,hs,0.5,0.224,0.5,5,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.5,0.224,0.5,5,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.5,0.224,0.5,5,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.5,0.224,0.5,5,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.5,0.224,0.5,5,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.5,0.224,0.5,5,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.5,0.224,0.5,5,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.0,0.224,0.5,7,1.848,0.152,EC
2.0,0.01998,es,gs,hs,0.0,0.224,0.5,7,1.848,0.152,EC
4.0,8e-05,es,gs,hs,0.0,0.224,0.5,7,1.848,0.152,EC
10.0,0.0,es,gs,hs,0.0,0.224,0.5,7,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.0,0.224,0.5,7,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.0,0.224,0.5,7,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.0,0.224,0.5,7,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.0,0.224,0.5,7,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.0,0.224,0.5,7,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.0,0.224,0.5,7,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
2.0,0.19336,es,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
4.0,0.06908,es,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
10.0,0.0003,es,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.25,0.224,0.224,3,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.75,0.224,1.0,7,1.848,0.152,EC
2.0,0.66864,es,gs,hs,0.75,0.224,1.0,7,1.848,0.152,EC
4.0,0.37516,es,gs,hs,0.75,0.224,1.0,7,1.848,0.152,EC
10.0,0.0214,es,gs,hs,0.75,0.224,1.0,7,1.848,0.152,EC
21.0,0.04473,es,gs,hs,0.75,0.224,1.0,7,1.848,0.152,EC
46.0,0.33442,es,gs,hs,0.75,0.224,1.0,7,1.848,0.152,EC
100.0,1.546,es,gs,hs,0.75,0.224,1.0,7,1.848,0.152,EC
215.0,4.52145,es,gs,hs,0.75,0.224,1.0,7,1.848,0.152,EC
464.0,11.86912,es,gs,hs,0.75,0.224,1.0,7,1.848,0.152,EC
1000.0,28.08,es,gs,hs,0.75,0.224,1.0,7,1.848,0.152,EC
1.0,1.0,ed,gs,hs,1.0,0.224,0.5,7,1.848,0.152,EC
2.0,0.55388,ed,gs,hs,1.0,0.224,0.5,7,1.848,0.152,EC
4.0,0.253,ed,gs,hs,1.0,0.224,0.5,7,1.848,0.152,EC
10.0,0.0046,ed,gs,hs,1.0,0.224,0.5,7,1.848,0.152,EC
21.0,0.0,ed,gs,hs,1.0,0.224,0.5,7,1.848,0.152,EC
46.0,0.0,ed,gs,hs,1.0,0.224,0.5,7,1.848,0.152,EC
100.0,0.0,ed,gs,hs,1.0,0.224,0.5,7,1.848,0.152,EC
215.0,0.0,ed,gs,hs,1.0,0.224,0.5,7,1.848,0.152,EC
464.0,0.0,ed,gs,hs,1.0,0.224,0.5,7,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,1.0,0.224,0.5,7,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
2.0,0.45228,ed,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
4.0,0.20644,ed,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
10.0,0.0043,ed,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.75,0.224,0.75,5,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.5,0.224,0.75,7,1.848,0.152,EC
2.0,0.48742,es,gs,hs,0.5,0.224,0.75,7,1.848,0.152,EC
4.0,0.21748,es,gs,hs,0.5,0.224,0.75,7,1.848,0.152,EC
10.0,0.0033,es,gs,hs,0.5,0.224,0.75,7,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.5,0.224,0.75,7,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.5,0.224,0.75,7,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.5,0.224,0.75,7,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.5,0.224,0.75,7,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.5,0.224,0.75,7,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.5,0.224,0.75,7,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.0,0.224,1.0,7,1.848,0.152,EC
2.0,0.02018,es,gs,hs,0.0,0.224,1.0,7,1.848,0.152,EC
4.0,0.0002,es,gs,hs,0.0,0.224,1.0,7,1.848,0.152,EC
10.0,0.0,es,gs,hs,0.0,0.224,1.0,7,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.0,0.224,1.0,7,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.0,0.224,1.0,7,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.0,0.224,1.0,7,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.0,0.224,1.0,7,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.0,0.224,1.0,7,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.0,0.224,1.0,7,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.75,0.224,0.5,7,1.848,0.152,EC
2.0,0.74378,es,gs,hs,0.75,0.224,0.5,7,1.848,0.152,EC
4.0,0.35184,es,gs,hs,0.75,0.224,0.5,7,1.848,0.152,EC
10.0,0.0072999999999999,es,gs,hs,0.75,0.224,0.5,7,1.848,0.152,EC
21.0,0.00756,es,gs,hs,0.75,0.224,0.5,7,1.848,0.152,EC
46.0,0.0115,es,gs,hs,0.75,0.224,0.5,7,1.848,0.152,EC
100.0,0.012,es,gs,hs,0.75,0.224,0.5,7,1.848,0.152,EC
215.0,0.00215,es,gs,hs,0.75,0.224,0.5,7,1.848,0.152,EC
464.0,0.01392,es,gs,hs,0.75,0.224,0.5,7,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.75,0.224,0.5,7,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
2.0,0.24222,es,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
4.0,0.09244,es,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
10.0,0.0003,es,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
2.0,0.50282,ed,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
4.0,0.27068,ed,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
10.0,0.0036,ed,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.5,0.224,1.0,5,1.848,0.152,EC
2.0,0.41288,es,gs,hs,0.5,0.224,1.0,5,1.848,0.152,EC
4.0,0.181,es,gs,hs,0.5,0.224,1.0,5,1.848,0.152,EC
10.0,0.0031,es,gs,hs,0.5,0.224,1.0,5,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.5,0.224,1.0,5,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.5,0.224,1.0,5,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.5,0.224,1.0,5,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.5,0.224,1.0,5,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.5,0.224,1.0,5,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.5,0.224,1.0,5,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
2.0,0.43576,es,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
4.0,0.1452,es,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
10.0,0.0017,es,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.5,0.224,0.5,3,1.848,0.152,EC
2.0,0.33474,es,gs,hs,0.5,0.224,0.5,3,1.848,0.152,EC
4.0,0.11704,es,gs,hs,0.5,0.224,0.5,3,1.848,0.152,EC
10.0,0.0012,es,gs,hs,0.5,0.224,0.5,3,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.5,0.224,0.5,3,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.5,0.224,0.5,3,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.5,0.224,0.5,3,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.5,0.224,0.5,3,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.5,0.224,0.5,3,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.5,0.224,0.5,3,1.848,0.152,EC
1.0,1.0,ed,gs,hs,1.0,0.224,1.0,7,1.848,0.152,EC
2.0,0.52414,ed,gs,hs,1.0,0.224,1.0,7,1.848,0.152,EC
4.0,0.26648,ed,gs,hs,1.0,0.224,1.0,7,1.848,0.152,EC
10.0,0.0065,ed,gs,hs,1.0,0.224,1.0,7,1.848,0.152,EC
21.0,0.0,ed,gs,hs,1.0,0.224,1.0,7,1.848,0.152,EC
46.0,0.0,ed,gs,hs,1.0,0.224,1.0,7,1.848,0.152,EC
100.0,0.0,ed,gs,hs,1.0,0.224,1.0,7,1.848,0.152,EC
215.0,0.0,ed,gs,hs,1.0,0.224,1.0,7,1.848,0.152,EC
464.0,0.0,ed,gs,hs,1.0,0.224,1.0,7,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,1.0,0.224,1.0,7,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
2.0,0.3345,ed,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
4.0,0.13152,ed,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
10.0,0.0019,ed,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
