N,NPfix,envs,germs,hards,pA,pGermBH,pGermWT,bankLength,wA,wB,site
21.0,0.0,es,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.75,0.227,1.0,5,1.884,0.116,GCN
2.0,0.44388,ed,gs,hs,0.75,0.227,1.0,5,1.884,0.116,GCN
4.0,0.22968,ed,gs,hs,0.75,0.227,1.0,5,1.884,0.116,GCN
10.0,0.0053,ed,gs,hs,0.75,0.227,1.0,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.75,0.227,1.0,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.75,0.227,1.0,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.75,0.227,1.0,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.75,0.227,1.0,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.75,0.227,1.0,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.75,0.227,1.0,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.0,0.227,1.0,3,1.884,0.116,GCN
2.0,0.35614,ed,gs,hs,0.0,0.227,1.0,3,1.884,0.116,GCN
4.0,0.19312,ed,gs,hs,0.0,0.227,1.0,3,1.884,0.116,GCN
10.0,0.0031,ed,gs,hs,0.0,0.227,1.0,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.0,0.227,1.0,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.0,0.227,1.0,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.0,0.227,1.0,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.0,0.227,1.0,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.0,0.227,1.0,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.0,0.227,1.0,3,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.25,0.227,0.227,5,1.884,0.116,GCN
2.0,0.23456,es,gs,hs,0.25,0.227,0.227,5,1.884,0.116,GCN
4.0,0.09324,es,gs,hs,0.25,0.227,0.227,5,1.884,0.116,GCN
10.0,0.0002,es,gs,hs,0.25,0.227,0.227,5,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.25,0.227,0.227,5,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.25,0.227,0.227,5,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.25,0.227,0.227,5,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.25,0.227,0.227,5,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.25,0.227,0.227,5,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.25,0.227,0.227,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,1.0,0.227,0.5,5,1.884,0.116,GCN
2.0,0.47878,ed,gs,hs,1.0,0.227,0.5,5,1.884,0.116,GCN
4.0,0.21752,ed,gs,hs,1.0,0.227,0.5,5,1.884,0.116,GCN
10.0,0.0031,ed,gs,hs,1.0,0.227,0.5,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,1.0,0.227,0.5,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,1.0,0.227,0.5,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,1.0,0.227,0.5,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,1.0,0.227,0.5,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,1.0,0.227,0.5,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,1.0,0.227,0.5,5,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
2.0,0.6806,es,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
4.0,0.39608,es,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
10.0,0.0199,es,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
21.0,0.0506099999999999,es,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
46.0,0.36984,es,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
100.0,1.5779999999999998,es,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
215.0,4.95575,es,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
464.0,13.44672,es,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
1000.0,32.550000000000004,es,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
2.0,0.51698,ed,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
4.0,0.27464,ed,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
10.0,0.0045,ed,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.25,0.227,0.227,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
2.0,0.5218,ed,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
4.0,0.29096,ed,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
10.0,0.0072999999999999,ed,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.75,0.227,1.0,7,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
2.0,0.18686,es,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
4.0,0.07008,es,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
10.0,0.0003,es,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,1.0,7,1.884,0.116,GCN
2.0,0.51818,ed,gs,hs,0.5,0.227,1.0,7,1.884,0.116,GCN
4.0,0.29684,ed,gs,hs,0.5,0.227,1.0,7,1.884,0.116,GCN
10.0,0.0053,ed,gs,hs,0.5,0.227,1.0,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,1.0,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,1.0,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,1.0,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,1.0,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,1.0,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,1.0,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.0,0.227,1.0,5,1.884,0.116,GCN
2.0,0.45692,ed,gs,hs,0.0,0.227,1.0,5,1.884,0.116,GCN
4.0,0.25952,ed,gs,hs,0.0,0.227,1.0,5,1.884,0.116,GCN
10.0,0.0047,ed,gs,hs,0.0,0.227,1.0,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.0,0.227,1.0,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.0,0.227,1.0,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.0,0.227,1.0,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.0,0.227,1.0,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.0,0.227,1.0,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.0,0.227,1.0,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,1.0,0.227,0.5,3,1.884,0.116,GCN
2.0,0.36916,ed,gs,hs,1.0,0.227,0.5,3,1.884,0.116,GCN
4.0,0.14704,ed,gs,hs,1.0,0.227,0.5,3,1.884,0.116,GCN
10.0,0.0021,ed,gs,hs,1.0,0.227,0.5,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,1.0,0.227,0.5,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,1.0,0.227,0.5,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,1.0,0.227,0.5,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,1.0,0.227,0.5,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,1.0,0.227,0.5,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,1.0,0.227,0.5,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
2.0,0.33542,ed,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
4.0,0.14976,ed,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
10.0,0.0031,ed,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
2.0,0.40836,es,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
4.0,0.15852,es,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
10.0,0.0045,es,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.75,0.227,1.0,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
2.0,0.35488,ed,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
4.0,0.17332,ed,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
10.0,0.0027,ed,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.25,0.227,0.227,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.0,0.227,1.0,7,1.884,0.116,GCN
2.0,0.51122,ed,gs,hs,0.0,0.227,1.0,7,1.884,0.116,GCN
4.0,0.3118,ed,gs,hs,0.0,0.227,1.0,7,1.884,0.116,GCN
10.0,0.0062,ed,gs,hs,0.0,0.227,1.0,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.0,0.227,1.0,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.0,0.227,1.0,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.0,0.227,1.0,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.0,0.227,1.0,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.0,0.227,1.0,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.0,0.227,1.0,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,1.0,5,1.884,0.116,GCN
2.0,0.44754,ed,gs,hs,0.5,0.227,1.0,5,1.884,0.116,GCN
4.0,0.2452,ed,gs,hs,0.5,0.227,1.0,5,1.884,0.116,GCN
10.0,0.0047,ed,gs,hs,0.5,0.227,1.0,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,1.0,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,1.0,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,1.0,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,1.0,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,1.0,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,1.0,5,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
2.0,0.49928,es,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
4.0,0.18576,es,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
10.0,0.0025,es,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
2.0,0.451,ed,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
4.0,0.20956,ed,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
10.0,0.0049,ed,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.0,0.227,0.5,7,1.884,0.116,GCN
2.0,0.4756,ed,gs,hs,0.0,0.227,0.5,7,1.884,0.116,GCN
4.0,0.25632,ed,gs,hs,0.0,0.227,0.5,7,1.884,0.116,GCN
10.0,0.0046,ed,gs,hs,0.0,0.227,0.5,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.0,0.227,0.5,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.0,0.227,0.5,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.0,0.227,0.5,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.0,0.227,0.5,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.0,0.227,0.5,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.0,0.227,0.5,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,0.5,5,1.884,0.116,GCN
2.0,0.4468,ed,gs,hs,0.5,0.227,0.5,5,1.884,0.116,GCN
4.0,0.21336,ed,gs,hs,0.5,0.227,0.5,5,1.884,0.116,GCN
10.0,0.0032,ed,gs,hs,0.5,0.227,0.5,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,0.5,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,0.5,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,0.5,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,0.5,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,0.5,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,0.5,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
2.0,0.50424,ed,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
4.0,0.26856,ed,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
10.0,0.0055999999999999,ed,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
1.0,1.0,es,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
2.0,0.78936,es,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
4.0,0.49164,es,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
10.0,0.0408,es,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
21.0,0.53466,es,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
46.0,0.7695799999999999,es,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
100.0,0.86,es,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
215.0,0.99975,es,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
464.0,1.0904,es,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
1000.0,0.91,es,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
2.0,0.48374,es,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
4.0,0.22608,es,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
10.0,0.0034,es,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.5,0.227,0.75,7,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
2.0,0.3791,es,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
4.0,0.16768,es,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
10.0,0.0023,es,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
2.0,0.35958,ed,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
4.0,0.14932,ed,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
10.0,0.0026,ed,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.75,0.227,0.5,3,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
2.0,0.70144,es,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
4.0,0.35292,es,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
10.0,0.0139,es,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
21.0,0.03108,es,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
46.0,0.15778,es,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
100.0,0.545,es,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
215.0,1.4448,es,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
464.0,3.2248,es,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
1000.0,6.36,es,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
2.0,0.37264,ed,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
4.0,0.18456,ed,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
10.0,0.0033,ed,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,0.227,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,0.5,7,1.884,0.116,GCN
2.0,0.51242,ed,gs,hs,0.5,0.227,0.5,7,1.884,0.116,GCN
4.0,0.25756,ed,gs,hs,0.5,0.227,0.5,7,1.884,0.116,GCN
10.0,0.0052,ed,gs,hs,0.5,0.227,0.5,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,0.5,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,0.5,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,0.5,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,0.5,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,0.5,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,0.5,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
2.0,0.43992,ed,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
4.0,0.22168,ed,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
10.0,0.0038,ed,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.0,0.227,0.5,5,1.884,0.116,GCN
2.0,0.41126,ed,gs,hs,0.0,0.227,0.5,5,1.884,0.116,GCN
4.0,0.20128,ed,gs,hs,0.0,0.227,0.5,5,1.884,0.116,GCN
10.0,0.0027999999999999,ed,gs,hs,0.0,0.227,0.5,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.0,0.227,0.5,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.0,0.227,0.5,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.0,0.227,0.5,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.0,0.227,0.5,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.0,0.227,0.5,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.0,0.227,0.5,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
2.0,0.41156,ed,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
4.0,0.19832,ed,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
10.0,0.0035,ed,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,1.0,0.227,0.227,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
2.0,0.5194,ed,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
4.0,0.26012,ed,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
10.0,0.007,ed,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
